id,createdAt,updatedAt,sourceId,timestamp,description,value,currency,type,transactionConfirmed,predictedClassification,actualClassification,company,linkedTransaction,sourceClassification,bankAccount,merchant,isNegative,linkedUser,associatedDataImport,balancingAccount,deleted,linkedPayment,openingDepreciation,source,associatedPayrun,associatedEmployee,sourceConnection,sourceTimestamp,normalisedTransactionId
clrhwuewm004o01s66rqfc3hp,2024-01-17 15:01:03.858,2024-01-17 15:01:03.858,clreup9vg000f01s6enc7628f-QXGGGGGGGNXYORIGINAL,2022-11-04 00:00:00,NULL,25.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNXYORIGINAL
clrhwuewm004p01s6gj6u85uo,2024-01-17 15:01:05.407,2024-01-17 15:01:05.407,clreup9vg000f01s6enc7628f-QXGGGGGGGNXJORIGINAL,2022-11-04 00:00:00,NULL,45.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNXJORIGINAL
clrhwuewm004q01s64s917zyw,2024-01-17 15:01:06.542,2024-01-17 15:01:06.542,clreup9vg000f01s6enc7628f-QXGGGGGGGNXUORIGINAL,2022-11-04 00:00:00,NULL,10.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNXUORIGINAL
clrhwuewm004r01s6g76q9i3u,2024-01-17 15:01:07.925,2024-01-17 15:01:07.925,clreup9vg000f01s6enc7628f-QXGGGGGGGNIWORIGINAL,2022-11-04 00:00:00,NULL,47.020000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNIWORIGINAL
clrhwuewm004s01s647c0e9wx,2024-01-17 15:01:03.765,2024-01-17 15:01:03.765,clreup9vg000f01s6enc7628f-QXGGGGGGGNIXORIGINAL,2022-11-04 00:00:00,NULL,20.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNIXORIGINAL
clrhwuewm004t01s684pra2qm,2024-01-17 15:01:05.992,2024-01-17 15:01:05.992,clreup9vg000f01s6enc7628f-QXGGGGGGGNI6ORIGINAL,2022-11-04 00:00:00,NULL,20.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNI6ORIGINAL
clrhwuewm004u01s60g04cqsq,2024-01-17 15:01:06.844,2024-01-17 15:01:06.844,clreup9vg000f01s6enc7628f-QXGGGGGGGN7LORIGINAL,2022-11-04 00:00:00,NULL,1.520000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGN7LORIGINAL
clrhwuewm004v01s6alq8567q,2024-01-17 15:01:05.242,2024-01-17 15:01:05.242,clreup9vg000f01s6enc7628f-QXGGGGGGGN7EORIGINAL,2022-11-04 00:00:00,NULL,5.770000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGN7EORIGINAL
clrhwuewm004w01s62fcr2w7b,2024-01-17 15:01:06.714,2024-01-17 15:01:06.714,clreup9vg000f01s6enc7628f-QXGGGGGGGNDIORIGINAL,2022-11-04 00:00:00,NULL,4.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNDIORIGINAL
clrhwuewn004x01s6cnyxhr7w,2024-01-17 15:01:04.591,2024-01-17 15:01:04.591,clreup9vg000f01s6enc7628f-QXGGGGGGGN0RREVERSAL,2022-11-03 00:00:00,NULL,177.450000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGN0RREVERSAL
clrhwuewn004y01s6gjrm7ejz,2024-01-17 15:01:05.837,2024-01-17 15:01:05.837,clreup9vg000f01s6enc7628f-QXGGGGGGGN0RORIGINAL,2022-11-03 00:00:00,NULL,177.450000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGN0RORIGINAL
clrhwuewn004z01s66nyuffxl,2024-01-17 15:01:04.121,2024-01-17 15:01:04.121,clreup9vg000f01s6enc7628f-QXGGGGGGGN0WORIGINAL,2022-11-03 00:00:00,NULL,11.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGN0WORIGINAL
clrhwuewn005001s68xks0ce4,2024-01-17 15:01:04.625,2024-01-17 15:01:04.625,clreup9vg000f01s6enc7628f-QXGGGGGGGN0AORIGINAL,2022-11-03 00:00:00,NULL,30.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGN0AORIGINAL
clrhwuewn005101s66fqwej9n,2024-01-17 15:01:05.468,2024-01-17 15:01:05.468,clreup9vg000f01s6enc7628f-QXGGGGGGGN0DORIGINAL,2022-11-03 00:00:00,NULL,80.989999999999990000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGN0DORIGINAL
clrhwuewn005201s67sy90cd4,2024-01-17 15:01:07.749,2024-01-17 15:01:07.749,clreup9vg000f01s6enc7628f-QXGGGGGGGN0GORIGINAL,2022-11-03 00:00:00,NULL,1.210000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGN0GORIGINAL
clrhwuewn005301s6h093alxn,2024-01-17 15:01:06.841,2024-01-17 15:01:06.841,clreup9vg000f01s6enc7628f-QXGGGGGGGNGYORIGINAL,2022-11-03 00:00:00,NULL,7.750000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNGYORIGINAL
clrhwuewn005401s6cw43a8hy,2024-01-17 15:01:04.722,2024-01-17 15:01:04.722,clreup9vg000f01s6enc7628f-QXGGGGGGGNG1ORIGINAL,2022-11-03 00:00:00,NULL,9.300000000000001000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNG1ORIGINAL
clrhwuewn005501s6a4pd6uw2,2024-01-17 15:01:07.73,2024-01-17 15:01:07.73,clreup9vg000f01s6enc7628f-QXGGGGGGGNGWORIGINAL,2022-11-03 00:00:00,NULL,10.120000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNGWORIGINAL
clrhwuewn005601s6fk74cgx2,2024-01-17 15:01:05.224,2024-01-17 15:01:05.224,clreup9vg000f01s6enc7628f-QXGGGGGGGNG9ORIGINAL,2022-11-03 00:00:00,NULL,40.550000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNG9ORIGINAL
clrhwuewn005701s6hozb5f3l,2024-01-17 15:01:06.46,2024-01-17 15:01:06.46,clreup9vg000f01s6enc7628f-QXGGGGGGGNGHORIGINAL,2022-11-03 00:00:00,NULL,1.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNGHORIGINAL
clrhwuewn005801s6hceqh8xh,2024-01-17 15:01:05.619,2024-01-17 15:01:05.619,clreup9vg000f01s6enc7628f-QXGGGGGGGNGAORIGINAL,2022-11-03 00:00:00,NULL,6.360000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNGAORIGINAL
clrhwuewn005901s6cv6k4ioa,2024-01-17 15:01:05.483,2024-01-17 15:01:05.483,clreup9vg000f01s6enc7628f-QXGGGGGGGNGDORIGINAL,2022-11-03 00:00:00,NULL,5.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGNGDORIGINAL
clrhwuewn005a01s6g7nd83a9,2024-01-17 15:01:05.515,2024-01-17 15:01:05.515,clreup9vg000f01s6enc7628f-QXGGGGGGGZS3ORIGINAL,2022-11-03 00:00:00,NULL,1.830000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZS3ORIGINAL
clrhwuewn005b01s6dm9g92l1,2024-01-17 15:01:07.491,2024-01-17 15:01:07.491,clreup9vg000f01s6enc7628f-QXGGGGGGGZS1ORIGINAL,2022-11-03 00:00:00,NULL,1.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZS1ORIGINAL
clrhwuewn005c01s61svub7yb,2024-01-17 15:01:05.632,2024-01-17 15:01:05.632,clreup9vg000f01s6enc7628f-QXGGGGGGGZSGORIGINAL,2022-11-03 00:00:00,NULL,8.800000000000001000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZSGORIGINAL
clrhwuewn005d01s6di07ap6o,2024-01-17 15:01:04.812,2024-01-17 15:01:04.812,clreup9vg000f01s6enc7628f-QPGGGGGGGZYRORIGINAL,2022-11-03 00:00:00,NULL,3.100000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGZYRORIGINAL
clrhwuewn005e01s68f6chd9m,2024-01-17 15:01:05.384,2024-01-17 15:01:05.384,clreup9vg000f01s6enc7628f-QXGGGGGGGZ3LREVERSAL,2022-11-03 00:00:00,NULL,31.000000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZ3LREVERSAL
clrhwuewn005f01s6hbji30yk,2024-01-17 15:01:07.579,2024-01-17 15:01:07.579,clreup9vg000f01s6enc7628f-QXGGGGGGGZJKORIGINAL,2022-11-03 00:00:00,NULL,6.800000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZJKORIGINAL
clrhwuewn005g01s6fnld44dn,2024-01-17 15:01:05.703,2024-01-17 15:01:05.703,clreup9vg000f01s6enc7628f-QXGGGGGGGZJ7ORIGINAL,2022-11-03 00:00:00,NULL,5.600000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZJ7ORIGINAL
clrhwuewo005h01s6cly91x3n,2024-01-17 15:01:07.159,2024-01-17 15:01:07.159,clreup9vg000f01s6enc7628f-QXGGGGGGGZU5REVERSAL,2022-11-03 00:00:00,NULL,11.110000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZU5REVERSAL
clrhwuewo005i01s695w92srq,2024-01-17 15:01:04.961,2024-01-17 15:01:04.961,clreup9vg000f01s6enc7628f-QXGGGGGGGZVRORIGINAL,2022-11-03 00:00:00,NULL,6.100000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZVRORIGINAL
clrhwuewo005j01s6dfr78zc8,2024-01-17 15:01:04.54,2024-01-17 15:01:04.54,clreup9vg000f01s6enc7628f-QXGGGGGGGZVMORIGINAL,2022-11-03 00:00:00,NULL,3.100000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZVMORIGINAL
clrhwuewo005k01s6akz70skt,2024-01-17 15:01:04.106,2024-01-17 15:01:04.106,clreup9vg000f01s6enc7628f-QXGGGGGGGZ3YORIGINAL,2022-11-03 00:00:00,NULL,6.300000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZ3YORIGINAL
clrhwuewo005l01s6e2yn9q09,2024-01-17 15:01:05.713,2024-01-17 15:01:05.713,clreup9vg000f01s6enc7628f-QXGGGGGGGZUMREVERSAL,2022-11-03 00:00:00,NULL,10.000000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZUMREVERSAL
clrhwuewo005m01s68wdq28e9,2024-01-17 15:01:05.772,2024-01-17 15:01:05.772,clreup9vg000f01s6enc7628f-QXGGGGGGGZUKREVERSAL,2022-11-03 00:00:00,NULL,20.000000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZUKREVERSAL
clrhwuewo005n01s67i5ybia2,2024-01-17 15:01:07.19,2024-01-17 15:01:07.19,clreup9vg000f01s6enc7628f-QXGGGGGGGZ3HORIGINAL,2022-11-03 00:00:00,NULL,3.300000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZ3HORIGINAL
clrhwuewp005o01s6fchn0i37,2024-01-17 15:01:07.357,2024-01-17 15:01:07.357,clreup9vg000f01s6enc7628f-QXGGGGGGGZ3LORIGINAL,2022-11-03 00:00:00,NULL,31.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZ3LORIGINAL
clrhwuewp005p01s683bb4bbx,2024-01-17 15:01:05.178,2024-01-17 15:01:05.178,clreup9vg000f01s6enc7628f-QXGGGGGGGZ37ORIGINAL,2022-11-03 00:00:00,NULL,1.900000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZ37ORIGINAL
clrhwuewp005q01s64znc357d,2024-01-17 15:01:05.306,2024-01-17 15:01:05.306,clreup9vg000f01s6enc7628f-QXGGGGGGGZU5ORIGINAL,2022-11-03 00:00:00,NULL,11.110000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZU5ORIGINAL
clrhwuewp005r01s63wrwhrn9,2024-01-17 15:01:05.66,2024-01-17 15:01:05.66,clreup9vg000f01s6enc7628f-QXGGGGGGGZUKORIGINAL,2022-11-03 00:00:00,NULL,20.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZUKORIGINAL
clrhwuewq005s01s60nhu3swn,2024-01-17 15:01:04.187,2024-01-17 15:01:04.187,clreup9vg000f01s6enc7628f-QXGGGGGGGZUMORIGINAL,2022-11-03 00:00:00,NULL,10.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZUMORIGINAL
clrhwuewq005t01s671t3az37,2024-01-17 15:01:04.509,2024-01-17 15:01:04.509,clreup9vg000f01s6enc7628f-QXGGGGGGGZB4REVERSAL,2022-11-03 00:00:00,NULL,10.000000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZB4REVERSAL
clrhwuewq005u01s66r8u27el,2024-01-17 15:01:06.616,2024-01-17 15:01:06.616,clreup9vg000f01s6enc7628f-QXGGGGGGGZB4ORIGINAL,2022-11-03 00:00:00,NULL,10.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZB4ORIGINAL
clrhwuewq005v01s6c5h85lc8,2024-01-17 15:01:07.621,2024-01-17 15:01:07.621,clreup9vg000f01s6enc7628f-QXGGGGGGGZB6ORIGINAL,2022-11-03 00:00:00,NULL,1.100000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZB6ORIGINAL
clrhwuewq005w01s63cqy3z6q,2024-01-17 15:01:04.429,2024-01-17 15:01:04.429,clreup9vg000f01s6enc7628f-QXGGGGGGGZ19ORIGINAL,2022-11-03 00:00:00,NULL,21.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZ19ORIGINAL
clrhwuewq005x01s67ukq5u7a,2024-01-17 15:01:05.567,2024-01-17 15:01:05.567,clreup9vg000f01s6enc7628f-QXGGGGGGGZ1HORIGINAL,2022-11-03 00:00:00,NULL,11.480000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZ1HORIGINAL
clrhwuewq005y01s65wfs152a,2024-01-17 15:01:01.347,2024-01-17 15:01:01.347,clreup9vg000f01s6enc7628f-QXGGGGGGGZWJORIGINAL,2022-11-02 00:00:00,NULL,30.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZWJORIGINAL
clrhwuewq005z01s604447yz7,2024-01-17 15:01:01.336,2024-01-17 15:01:01.336,clreup9vg000f01s6enc7628f-QXGGGGGGGZWTORIGINAL,2022-11-02 00:00:00,NULL,51.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZWTORIGINAL
clrhwuewq006001s62l1e4ued,2024-01-17 15:01:03.041,2024-01-17 15:01:03.041,clreup9vg000f01s6enc7628f-QPGGGGGGGZW1ORIGINAL,2022-11-02 00:00:00,NULL,10.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGZW1ORIGINAL
clrhwuewq006101s69s7q8ak9,2024-01-17 15:01:01.494,2024-01-17 15:01:01.494,clreup9vg000f01s6enc7628f-QXGGGGGGGZHTREVERSAL,2022-11-02 00:00:00,NULL,10.000000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZHTREVERSAL
clrhwuewq006201s65ym556x9,2024-01-17 15:01:01.273,2024-01-17 15:01:01.273,clreup9vg000f01s6enc7628f-QXGGGGGGGZQ1ORIGINAL,2022-11-02 00:00:00,NULL,1.010000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZQ1ORIGINAL
clrhwuewq006301s6eivw90ps,2024-01-17 15:01:01.506,2024-01-17 15:01:01.506,clreup9vg000f01s6enc7628f-QXGGGGGGGZQHORIGINAL,2022-11-02 00:00:00,NULL,1.020000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZQHORIGINAL
clrhwuewq006401s6dlr0d9b8,2024-01-17 15:01:01.752,2024-01-17 15:01:01.752,clreup9vg000f01s6enc7628f-QXGGGGGGGZPQREVERSAL,2022-11-02 00:00:00,NULL,15.000000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGZPQREVERSAL
